Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Bareland,0,27,11,0,25,5,32,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Cropland,0,0,4,11,11,9,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Wetland,0,3,0,18,1,18,16,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Water,0,2,13,46,20,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Forest,0,10,0,0,3,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Cropland,2,0,1,12,0,8,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Wetland,16,6,0,26,0,10,32,0,0,0,0,4
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Bareland,2,17,4,0,0,5,17,0,0,0,0,12
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Grassland,0,4,0,5,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Built-up,0,3,0,5,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Water,0,0,0,19,0,0,0,0,0,0,0,12
AFRICA_2024_DynamicWorld_2024_38PKU_M_R,Forest,0,0,0,0,0,0,1,0,0,0,0,0
