Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Grassland,0,16,0,14,7,0,23,0,0,24,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Wetland,2,3,0,7,0,1,5,0,0,8,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Permanent_ice_and_snow,0,0,0,2,0,0,0,0,0,2,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Grassland,0,47,0,2,25,10,23,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Wetland,0,24,0,0,2,19,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Bareland,0,51,0,0,20,65,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Built-up,0,4,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Water,0,80,0,19,4,0,13,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Forest,0,58,0,0,38,53,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Cropland,0,0,0,5,41,35,30,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCM_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Cropland,37,0,6,22,0,28,22,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Bareland,4,8,3,0,0,17,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Built-up,8,10,0,5,0,0,10,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Forest,16,14,7,6,0,10,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Wetland,2,8,0,7,0,14,19,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Water,1,8,6,31,0,0,40,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCM_M_R,Grassland,0,5,1,7,0,4,5,0,0,0,0,0
