Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_GLC_FCS30D_2022_37PCK_M_R,Built-up,9,11,0,6,0,8,0,0,0,11,9
AFRICA_2024_GLC_FCS30D_2022_37PCK_M_R,Water,12,36,19,61,24,54,0,0,0,50,5
AFRICA_2024_GLC_FCS30D_2022_37PCK_M_R,Forest,27,33,15,48,38,0,5,0,0,65,18
AFRICA_2024_GLC_FCS30D_2022_37PCK_M_R,Grassland,0,15,0,17,10,28,1,0,0,31,1
AFRICA_2024_GLC_FCS30D_2022_37PCK_M_R,Permanent_ice_and_snow,2,0,0,0,0,1,0,0,0,3,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Grassland,0,40,0,4,30,18,14,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Wetland,0,15,0,0,3,3,14,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Bareland,0,30,0,0,26,11,10,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Built-up,0,4,0,1,0,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Forest,0,51,0,8,51,0,65,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Cropland,0,0,2,10,40,28,15,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Water,0,43,0,0,21,14,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCK_M_R,Permanent_ice_and_snow,0,1,0,0,4,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Cropland,23,0,4,13,0,21,20,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Wetland,7,2,0,0,0,14,7,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Bareland,2,5,0,0,0,8,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Built-up,4,13,0,7,0,12,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Forest,18,17,4,7,0,0,18,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Water,2,1,2,2,0,24,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCK_M_R,Grassland,0,4,0,3,0,3,1,0,0,0,0
