Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Water,Forest,Non_Wetland,Non_Water,Shrubland,Built-up,Permanent_ice_and_snow
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Forest,19,8,12,16,7,0,0,0,30,15,0
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Shrubland,14,0,9,22,0,2,0,0,0,1,0
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Water,0,54,0,12,0,20,0,0,0,3,27
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Grassland,0,8,0,1,7,4,0,0,0,2,4
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Lichens_and_Mosses,0,6,0,3,5,3,0,0,0,1,3
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Bareland,0,31,0,0,24,3,0,0,0,1,8
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Forest,0,9,0,0,2,0,0,0,0,0,3
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Wetland,0,0,0,10,38,16,0,0,0,5,28
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPD_M_R,Shrubland,0,25,0,0,15,5,0,0,0,1,9
SIBERIA_2024_ESA_CALU_2024_44WPD_M_R,Grassland,0,3,0,5,0,2,0,0,10,0,0
SIBERIA_2024_ESA_CALU_2024_44WPD_M_R,Water,0,36,0,31,0,5,0,0,43,0,0
SIBERIA_2024_ESA_CALU_2024_44WPD_M_R,Wetland,0,0,0,24,1,4,0,0,33,0,0
SIBERIA_2024_ESA_CALU_2024_44WPD_M_R,Lichens_and_Mosses,0,2,0,5,0,0,0,0,3,0,0
SIBERIA_2024_ESA_CALU_2024_44WPD_M_R,Bareland,0,0,0,0,0,0,0,0,2,0,0
SIBERIA_2024_ESA_CALU_2024_44WPD_M_R,Forest,0,0,0,0,0,0,0,0,2,0,0
