Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Water,Forest,Built-up,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Lichens_and_Mosses,0,0,0,0,9,0,0,0,2,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Bareland,0,0,0,0,53,0,0,0,23,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Built-up,0,0,0,0,12,0,0,0,2,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Water,0,0,0,0,0,0,0,0,84,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Forest,0,0,0,0,50,0,0,0,14,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Cropland,0,0,0,0,1,0,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WDN_M_R,Permanent_ice_and_snow,0,0,0,0,13,0,0,0,4,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Water,19,17,23,44,0,35,18,0,0,22,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Cropland,2,0,1,6,0,3,0,0,0,2,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Wetland,26,0,31,64,15,57,18,0,0,24,4,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Bareland,15,9,19,0,2,30,34,0,0,21,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Built-up,5,1,7,17,0,5,0,0,0,4,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Permanent_ice_and_snow,6,0,11,15,0,14,8,0,0,9,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Forest,23,15,14,32,5,0,19,0,0,25,3,0
SIBERIA_2024_GLC_FCS30D_2022_43WDN_M_R,Shrubland,9,0,5,32,0,22,2,0,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Grassland,0,5,0,3,2,7,1,0,0,0,1,2
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Wetland,0,0,0,16,60,58,12,0,0,0,7,45
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Lichens_and_Mosses,0,4,0,3,3,6,1,0,0,0,1,3
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Bareland,0,20,0,0,30,36,3,0,0,0,1,24
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Forest,0,11,0,3,8,0,1,0,0,0,1,6
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Water,0,49,0,21,0,28,6,0,0,0,0,26
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Built-up,0,2,0,2,1,1,0,0,0,0,0,1
SIBERIA_2024_ESRI_Annual_LULC_2024_43WDN_M_R,Shrubland,0,17,0,0,9,13,0,0,0,0,0,12
SIBERIA_2024_ESA_CALU_2024_43WDN_M_R,Grassland,0,2,0,4,0,1,0,0,0,4,0,0
SIBERIA_2024_ESA_CALU_2024_43WDN_M_R,Wetland,0,0,0,47,9,5,0,0,0,42,0,0
SIBERIA_2024_ESA_CALU_2024_43WDN_M_R,Lichens_and_Mosses,0,1,0,5,0,0,0,0,0,3,0,0
SIBERIA_2024_ESA_CALU_2024_43WDN_M_R,Water,0,46,0,39,0,0,0,0,0,26,0,0
SIBERIA_2024_ESA_CALU_2024_43WDN_M_R,Forest,0,22,0,18,0,0,0,0,0,25,0,0
SIBERIA_2024_ESA_CALU_2024_43WDN_M_R,Bareland,0,4,0,0,0,0,0,0,0,1,0,0
