36PZB,555665,0,9119,52790,14579,9701421,2706708,355318
36PZS,7244,0,6076,17983,7967577,5084845,311237,638
36PZV,16247,0,2819,982,1999618,9522954,1852352,628
37NBG,18732,312,8940,139,6139882,6856543,369296,1756
37NBH,7291,0,9625,17606,7464845,5723973,170936,1324
37NBJ,10933,3,42126,14612,5677079,7279883,370939,25
37NCE,3130437,0,24,18,323156,9794974,148,146843
37NCF,189376,231,5264,7838,2320018,10793362,78906,605
37NCH,65203,3151,49272,1032618,1797349,9186940,1259819,1248
37NCJ,18701,18,67964,96973,2518261,8358243,2335156,284
37NDF,18820,0,2228,396,1414799,11932159,26954,244
37NDH,62356,454,88203,113872,3131060,7990931,2008613,111
37NDJ,119826,10763,69680,1155535,414899,5195220,6421889,7788
37NFF,29766,1,607,434,507558,12855935,844,455
37NFH,24643,0,27048,25,2844391,8850999,1648246,248
37NFJ,27640,0,15107,838,2891210,7854247,2601164,5394
37NGE,1239288,0,458,411,94329,12048446,10754,1914
37NGF,351439,0,573,5322,614107,12419739,2362,2058
37NHF,3302379,1,1421,1057,284994,9724783,13538,67427
37NHJ,1446874,0,123,880,299979,11643228,2264,2252
37PBM,8241,50,22869,15326,5184276,7600725,563471,642
37PBP,2352,2647,11547,1195798,2211536,8302239,1669195,286
37PBR,557332,0,5583,7077,1068962,9085724,2664686,6236
37PBT,493301,0,17908,0,41214,10392086,69641,2381450
37PCK,11955,0,50938,14379,2456160,8239584,2622418,166
37PCN,7529,1458,52604,195273,443404,8494868,4195067,5397
37PCP,17702,1163,44105,2568366,275643,5835457,4636008,17156
37PCQ,60208,0,26086,1091,2092377,9543489,1641013,31336
37PCR,1325794,0,4607,6114,1660450,9485553,905452,7630
37PCS,2875969,0,2951,1035,314930,9967059,166455,67201
37PCT,940407,0,466,30078,33359,9879432,11777,2500081
37PDK,68630,4794,297855,128774,579575,5142803,7172672,497
37PDL,19080,0,270683,4628,679059,6937032,5465803,19315
37PDM,133244,0,45670,7842,427232,7784544,4919179,77889
37PDP,176434,0,17842,81,206876,10428137,2447333,118897
37PDQ,815401,0,7266,142265,320361,10720299,837485,552523
37PDT,1638131,0,31409,888,360810,9051647,193710,2119005
37PEM,72468,54,54384,1159,768313,7361085,5075286,62851
37PEN,127077,18,67972,41854,833028,8624130,3646813,54708
37PEQ,919982,1,50168,11880,300978,10090229,1778073,244289
37PFN,871030,5894,2236,5173,169842,8505018,462645,3373762
37PFQ,335623,567,80,93518,17450,3734746,49917,9163699
37PFR,73061,260,12,90864,3,2003735,22561,11205104
37PFS,119,1550,2,5184560,2,1064919,635,7143813
37PGK,11003,0,4056,613,1888896,11303763,187122,147
37PGL,755562,10,39497,475,1296058,10061947,1186902,55149
37PGN,332104,50788,1431,504436,866,6140283,194852,6170840
37PGP,42823,571,1924,18178,252,3687294,89224,9555334
37PGS,45,0,0,11743897,1,144362,101,1507194
37PHK,169345,0,3226,62,515661,12649329,57038,939
37PHL,459471,22,90181,5061,654372,11127176,1000572,58745
37PHR,55,166,0,11133360,0,268719,0,1993300
38NKM,2655794,5,150,6,683365,10023632,15243,17405
38NKN,4351539,1,132,8,138146,8837512,8783,59479
38NKP,2414769,0,221,2,151714,10822723,3872,2299
38PKB,7,362,9131,8949974,6,1867801,723393,1844926
38PKC,1,1939,1267,7241522,53,3090584,1022349,2037885
38PKQ,766642,0,1115,34,65927,12499842,59173,2867
38PKT,21918,208,11368,1505739,8,3148442,1907,8706010
38PKU,60444,638,418,1220075,102,3129098,9059,8975766
38PKV,564,3135,901,7176174,101,840205,4590,5369930
